Time,Hour,Month,GHI,POA,POA_shade,Shade%,Voc,Isc,Vm,Im,Pm,FF,Tmod
2025-01-01 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 07:00:00,7,1,255.8,190.5,152.1,79.9%,37.889,1.621,29.553,1.629,48.152,0.784,29.564
2025-01-01 08:00:00,8,1,459.2,416.2,332.4,79.9%,37.244,3.602,29.05,3.561,103.446,0.771,34.972
2025-01-01 09:00:00,9,1,690.0,678.4,541.8,79.9%,36.484,5.985,28.457,5.803,165.136,0.756,41.255
2025-01-01 10:00:00,10,1,795.6,795.6,635.4,79.9%,36.143,7.079,28.191,6.803,191.775,0.75,44.063
2025-01-01 11:00:00,11,1,887.3,879.5,702.4,79.9%,35.898,7.873,28.001,7.517,210.481,0.745,46.073
2025-01-01 12:00:00,12,1,958.7,944.2,754.1,79.9%,35.709,8.491,27.853,8.067,224.698,0.741,47.623
2025-01-01 13:00:00,13,1,808.0,800.9,639.7,79.9%,36.127,7.129,28.179,6.848,192.965,0.749,44.19
2025-01-01 14:00:00,14,1,733.7,733.7,586.0,79.9%,36.323,6.499,28.332,6.274,177.767,0.753,42.579
2025-01-01 15:00:00,15,1,645.7,634.9,507.1,79.9%,36.61,5.583,28.556,5.431,155.087,0.759,40.212
2025-01-01 16:00:00,16,1,443.8,402.2,321.2,79.9%,37.284,3.477,29.082,3.441,100.084,0.772,34.637
2025-01-01 17:00:00,17,1,249.2,185.5,148.2,79.9%,37.903,1.578,29.564,1.587,46.917,0.784,29.445
2025-01-01 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 07:00:00,7,1,271.8,202.3,161.6,79.9%,37.856,1.723,29.527,1.731,51.105,0.783,29.848
2025-01-02 08:00:00,8,1,472.1,427.9,341.8,79.9%,37.21,3.706,29.024,3.661,106.262,0.771,35.253
2025-01-02 09:00:00,9,1,625.8,615.3,491.5,79.9%,36.667,5.404,28.6,5.264,150.555,0.76,39.744
2025-01-02 10:00:00,10,1,858.8,858.7,685.9,79.9%,35.959,7.676,28.048,7.341,205.885,0.746,45.576
2025-01-02 11:00:00,11,1,845.9,838.5,669.7,79.9%,36.018,7.484,28.094,7.168,201.377,0.747,45.091
2025-01-02 12:00:00,12,1,956.8,942.3,752.6,79.9%,35.715,8.473,27.858,8.051,224.294,0.741,47.579
2025-01-02 13:00:00,13,1,805.5,798.4,637.7,79.9%,36.135,7.105,28.185,6.826,192.399,0.749,44.13
2025-01-02 14:00:00,14,1,753.2,753.1,601.5,79.9%,36.266,6.681,28.288,6.441,182.19,0.752,43.046
2025-01-02 15:00:00,15,1,676.1,664.8,531.0,79.9%,36.523,5.859,28.488,5.687,162.001,0.757,40.929
2025-01-02 16:00:00,16,1,493.4,447.2,357.2,79.9%,37.154,3.879,28.98,3.827,110.894,0.769,35.715
2025-01-02 17:00:00,17,1,247.1,184.0,146.9,79.9%,37.907,1.565,29.568,1.574,46.527,0.784,29.408
2025-01-02 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 07:00:00,7,1,258.3,192.3,153.6,79.9%,37.884,1.636,29.549,1.645,48.598,0.784,29.607
2025-01-03 08:00:00,8,1,448.7,406.7,324.8,79.9%,37.271,3.517,29.072,3.48,101.159,0.772,34.744
2025-01-03 09:00:00,9,1,655.8,644.8,515.0,79.9%,36.581,5.675,28.533,5.516,157.396,0.758,40.451
2025-01-03 10:00:00,10,1,834.7,834.6,666.6,79.9%,36.029,7.447,28.103,7.135,200.515,0.747,44.998
2025-01-03 11:00:00,11,1,966.2,957.7,764.9,79.9%,35.67,8.621,27.823,8.182,227.653,0.74,47.948
2025-01-03 12:00:00,12,1,917.8,903.9,721.9,79.9%,35.827,8.106,27.945,7.725,215.869,0.743,46.658
2025-01-03 13:00:00,13,1,902.6,894.7,714.6,79.9%,35.854,8.018,27.966,7.646,213.839,0.744,46.437
2025-01-03 14:00:00,14,1,764.1,764.0,610.2,79.9%,36.235,6.783,28.263,6.534,184.656,0.751,43.307
2025-01-03 15:00:00,15,1,620.3,609.9,487.1,79.9%,36.683,5.354,28.613,5.217,149.286,0.76,39.613
2025-01-03 16:00:00,16,1,495.5,449.1,358.7,79.9%,37.149,3.896,28.976,3.843,111.349,0.769,35.761
2025-01-03 17:00:00,17,1,264.5,196.9,157.3,79.9%,37.871,1.676,29.539,1.684,49.755,0.784,29.718
2025-01-03 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 07:00:00,7,1,215.4,160.4,128.1,79.9%,37.973,1.362,29.619,1.372,40.63,0.786,28.843
2025-01-04 08:00:00,8,1,466.3,422.6,337.5,79.9%,37.225,3.659,29.036,3.616,104.99,0.771,35.126
2025-01-04 09:00:00,9,1,682.5,671.1,536.0,79.9%,36.505,5.918,28.474,5.741,163.455,0.757,41.08
2025-01-04 10:00:00,10,1,891.0,890.9,711.6,79.9%,35.865,7.982,27.975,7.614,213.009,0.744,46.347
2025-01-04 11:00:00,11,1,884.4,876.6,700.2,79.9%,35.907,7.846,28.007,7.493,209.85,0.745,46.005
2025-01-04 12:00:00,12,1,899.2,885.5,707.2,79.9%,35.881,7.93,27.987,7.568,211.814,0.744,46.217
2025-01-04 13:00:00,13,1,885.3,877.5,700.9,79.9%,35.904,7.854,28.005,7.5,210.048,0.745,46.026
2025-01-04 14:00:00,14,1,863.3,863.3,689.5,79.9%,35.945,7.719,28.037,7.379,206.897,0.746,45.685
2025-01-04 15:00:00,15,1,681.4,670.0,535.1,79.9%,36.508,5.907,28.476,5.731,163.198,0.757,41.053
2025-01-04 16:00:00,16,1,457.5,414.6,331.2,79.9%,37.248,3.588,29.054,3.548,103.074,0.771,34.935
2025-01-04 17:00:00,17,1,252.1,187.7,149.9,79.9%,37.897,1.597,29.559,1.606,47.459,0.784,29.498
2025-01-04 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 07:00:00,7,1,232.8,173.3,138.4,79.9%,37.937,1.473,29.591,1.483,43.87,0.785,29.153
2025-01-05 08:00:00,8,1,467.9,424.1,338.7,79.9%,37.221,3.672,29.032,3.629,105.35,0.771,35.162
2025-01-05 09:00:00,9,1,684.4,672.9,537.5,79.9%,36.5,5.935,28.47,5.756,163.881,0.757,41.125
2025-01-05 10:00:00,10,1,911.0,911.0,727.6,79.9%,35.806,8.173,27.929,7.785,217.425,0.743,46.828
2025-01-05 11:00:00,11,1,922.4,914.2,730.2,79.9%,35.797,8.204,27.922,7.813,218.143,0.743,46.906
2025-01-05 12:00:00,12,1,959.6,945.0,754.8,79.9%,35.707,8.5,27.851,8.075,224.888,0.741,47.644
2025-01-05 13:00:00,13,1,908.7,900.7,719.4,79.9%,35.836,8.075,27.952,7.698,215.169,0.744,46.582
2025-01-05 14:00:00,14,1,724.2,724.1,578.4,79.9%,36.351,6.41,28.354,6.193,175.6,0.754,42.351
2025-01-05 15:00:00,15,1,667.2,656.0,523.9,79.9%,36.549,5.778,28.508,5.611,159.97,0.758,40.718
2025-01-05 16:00:00,16,1,474.2,429.8,343.3,79.9%,37.205,3.723,29.02,3.677,106.717,0.77,35.298
2025-01-05 17:00:00,17,1,280.7,209.0,166.9,79.9%,37.837,1.781,29.513,1.788,52.765,0.783,30.008
2025-01-05 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 07:00:00,7,1,236.3,175.9,140.5,79.9%,37.93,1.495,29.585,1.505,44.514,0.785,29.215
2025-01-06 08:00:00,8,1,475.3,430.8,344.1,79.9%,37.202,3.732,29.017,3.686,106.96,0.77,35.322
2025-01-06 09:00:00,9,1,648.0,637.2,508.9,79.9%,36.604,5.605,28.551,5.451,155.624,0.759,40.267
2025-01-06 10:00:00,10,1,742.3,742.2,592.8,79.9%,36.298,6.579,28.313,6.347,179.712,0.753,42.784
2025-01-06 11:00:00,11,1,916.6,908.5,725.6,79.9%,35.814,8.149,27.935,7.764,216.878,0.743,46.768
2025-01-06 12:00:00,12,1,884.8,871.3,695.9,79.9%,35.922,7.795,28.019,7.448,208.678,0.745,45.878
2025-01-06 13:00:00,13,1,938.7,930.5,743.2,79.9%,35.749,8.36,27.885,7.951,221.703,0.742,47.295
2025-01-06 14:00:00,14,1,773.2,773.2,617.6,79.9%,36.208,6.869,28.242,6.612,186.73,0.751,43.527
2025-01-06 15:00:00,15,1,730.4,718.1,573.6,79.9%,36.368,6.354,28.367,6.142,174.229,0.754,42.207
2025-01-06 16:00:00,16,1,450.3,408.1,326.0,79.9%,37.267,3.53,29.068,3.492,101.506,0.772,34.779
2025-01-06 17:00:00,17,1,239.9,178.6,142.6,79.9%,37.922,1.518,29.579,1.527,45.181,0.785,29.279
2025-01-06 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 07:00:00,7,1,249.7,185.9,148.5,79.9%,37.902,1.581,29.563,1.59,47.005,0.784,29.454
2025-01-07 08:00:00,8,1,453.2,410.8,328.1,79.9%,37.259,3.553,29.062,3.515,102.144,0.772,34.842
2025-01-07 09:00:00,9,1,677.5,666.2,532.1,79.9%,36.519,5.872,28.485,5.698,162.322,0.757,40.962
2025-01-07 10:00:00,10,1,832.8,832.7,665.1,79.9%,36.034,7.43,28.107,7.119,200.096,0.747,44.953
2025-01-07 11:00:00,11,1,873.7,866.0,691.7,79.9%,35.938,7.745,28.031,7.402,207.491,0.746,45.75
2025-01-07 12:00:00,12,1,1050.8,1034.8,826.5,79.9%,35.445,9.367,27.647,8.837,244.315,0.736,49.795
2025-01-07 13:00:00,13,1,938.8,930.5,743.2,79.9%,35.749,8.36,27.885,7.951,221.706,0.742,47.295
2025-01-07 14:00:00,14,1,759.9,759.9,606.9,79.9%,36.247,6.744,28.272,6.498,183.712,0.752,43.207
2025-01-07 15:00:00,15,1,694.5,682.9,545.4,79.9%,36.471,6.027,28.447,5.841,166.169,0.756,41.363
2025-01-07 16:00:00,16,1,444.9,403.2,322.0,79.9%,37.281,3.486,29.079,3.45,100.32,0.772,34.661
2025-01-07 17:00:00,17,1,256.1,190.7,152.3,79.9%,37.888,1.623,29.553,1.631,48.205,0.784,29.569
2025-01-07 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 07:00:00,7,1,256.7,191.1,152.7,79.9%,37.887,1.626,29.552,1.635,48.315,0.784,29.58
2025-01-08 08:00:00,8,1,472.9,428.6,342.3,79.9%,37.208,3.712,29.022,3.667,106.426,0.771,35.269
2025-01-08 09:00:00,9,1,726.5,714.3,570.5,79.9%,36.379,6.319,28.376,6.109,173.362,0.754,42.116
2025-01-08 10:00:00,10,1,805.4,805.4,643.2,79.9%,36.114,7.171,28.169,6.886,193.967,0.749,44.297
2025-01-08 11:00:00,11,1,1061.8,1052.4,840.6,79.9%,35.393,9.538,27.607,8.986,248.078,0.735,50.217
2025-01-08 12:00:00,12,1,980.5,965.6,771.2,79.9%,35.647,8.697,27.805,8.249,229.366,0.74,48.136
2025-01-08 13:00:00,13,1,865.9,858.2,685.5,79.9%,35.96,7.671,28.049,7.336,205.771,0.746,45.564
2025-01-08 14:00:00,14,1,765.8,765.8,611.6,79.9%,36.23,6.799,28.259,6.548,185.05,0.751,43.349
2025-01-08 15:00:00,15,1,687.6,676.0,540.0,79.9%,36.491,5.963,28.463,5.783,164.592,0.756,41.199
2025-01-08 16:00:00,16,1,466.2,422.5,337.4,79.9%,37.226,3.658,29.036,3.615,104.966,0.771,35.123
2025-01-08 17:00:00,17,1,255.1,189.9,151.7,79.9%,37.891,1.616,29.555,1.624,48.006,0.784,29.55
2025-01-08 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 07:00:00,7,1,227.8,169.6,135.5,79.9%,37.947,1.441,29.599,1.451,42.939,0.785,29.064
2025-01-09 08:00:00,8,1,482.6,437.4,349.4,79.9%,37.183,3.791,29.002,3.743,108.551,0.77,35.481
2025-01-09 09:00:00,9,1,690.7,679.1,542.4,79.9%,36.482,5.992,28.456,5.809,165.302,0.756,41.273
2025-01-09 10:00:00,10,1,871.6,871.5,696.1,79.9%,35.921,7.797,28.019,7.449,208.722,0.745,45.883
2025-01-09 11:00:00,11,1,970.5,962.0,768.3,79.9%,35.658,8.662,27.813,8.218,228.578,0.74,48.049
2025-01-09 12:00:00,12,1,866.9,853.7,681.9,79.9%,35.973,7.628,28.059,7.298,204.77,0.746,45.456
2025-01-09 13:00:00,13,1,861.4,853.8,682.0,79.9%,35.973,7.629,28.059,7.299,204.798,0.746,45.459
2025-01-09 14:00:00,14,1,843.7,843.6,673.8,79.9%,36.003,7.533,28.082,7.212,202.527,0.747,45.214
2025-01-09 15:00:00,15,1,688.8,677.3,540.9,79.9%,36.487,5.975,28.46,5.793,164.876,0.756,41.228
2025-01-09 16:00:00,16,1,487.1,441.5,352.6,79.9%,37.171,3.828,28.993,3.777,109.519,0.77,35.578
2025-01-09 17:00:00,17,1,301.1,224.2,179.1,79.9%,37.794,1.912,29.479,1.918,56.536,0.782,30.372
2025-01-09 18:00:00,18,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 19:00:00,19,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 20:00:00,20,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 21:00:00,21,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 22:00:00,22,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 23:00:00,23,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 00:00:00,0,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 01:00:00,1,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 02:00:00,2,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 03:00:00,3,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 04:00:00,4,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 05:00:00,5,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 06:00:00,6,1,0.0,0.0,0.0,79.9%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 07:00:00,7,1,220.9,164.5,131.4,79.9%,37.962,1.397,29.61,1.407,41.655,0.786,28.941
