Time,Hour,Month,GHI,POA,POA_shade,Shade%,Voc,Isc,Vm,Im,Pm,FF,Tmod
2025-01-01 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 07:00:00,7,1,255.8,237.4,197.8,83.3%,37.727,2.117,29.427,2.119,62.359,0.781,30.935
2025-01-01 08:00:00,8,1,459.2,457.4,381.2,83.3%,37.067,4.149,28.913,4.084,118.073,0.768,36.436
2025-01-01 09:00:00,9,1,690.0,680.5,567.1,83.3%,36.392,6.279,28.386,6.073,172.379,0.754,42.013
2025-01-01 10:00:00,10,1,795.6,744.7,620.5,83.3%,36.197,6.904,28.234,6.644,187.576,0.751,43.616
2025-01-01 11:00:00,11,1,887.3,786.2,655.2,83.3%,36.071,7.312,28.135,7.013,197.318,0.748,44.655
2025-01-01 12:00:00,12,1,958.7,830.3,691.9,83.3%,35.937,7.747,28.031,7.405,207.559,0.745,45.757
2025-01-01 13:00:00,13,1,808.0,716.0,596.6,83.3%,36.284,6.624,28.302,6.388,180.803,0.752,42.899
2025-01-01 14:00:00,14,1,733.7,686.7,572.2,83.3%,36.373,6.339,28.371,6.128,173.85,0.754,42.167
2025-01-01 15:00:00,15,1,645.7,636.8,530.7,83.3%,36.524,5.856,28.489,5.684,161.921,0.757,40.921
2025-01-01 16:00:00,16,1,443.8,442.1,368.4,83.3%,37.114,4.005,28.949,3.947,114.255,0.769,36.052
2025-01-01 17:00:00,17,1,249.2,231.2,192.7,83.3%,37.745,2.061,29.441,2.064,60.767,0.781,30.781
2025-01-01 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-01 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 07:00:00,7,1,271.8,252.2,210.2,83.3%,37.683,2.251,29.393,2.251,66.164,0.78,31.305
2025-01-02 08:00:00,8,1,472.1,470.3,391.9,83.3%,37.028,4.27,28.882,4.199,121.269,0.767,36.758
2025-01-02 09:00:00,9,1,625.8,617.2,514.4,83.3%,36.584,5.667,28.535,5.509,157.203,0.758,40.431
2025-01-02 10:00:00,10,1,858.8,803.8,669.8,83.3%,36.017,7.485,28.094,7.169,201.407,0.747,45.094
2025-01-02 11:00:00,11,1,845.9,749.6,624.6,83.3%,36.182,6.952,28.222,6.687,188.732,0.75,43.739
2025-01-02 12:00:00,12,1,956.8,828.6,690.5,83.3%,35.942,7.731,28.034,7.39,207.183,0.746,45.716
2025-01-02 13:00:00,13,1,805.5,713.7,594.8,83.3%,36.291,6.602,28.307,6.368,180.269,0.752,42.843
2025-01-02 14:00:00,14,1,753.2,704.9,587.4,83.3%,36.318,6.516,28.328,6.29,178.183,0.753,42.623
2025-01-02 15:00:00,15,1,676.1,666.8,555.7,83.3%,36.433,6.146,28.418,5.951,169.116,0.755,41.671
2025-01-02 16:00:00,16,1,493.4,491.6,409.6,83.3%,36.964,4.47,28.832,4.388,126.523,0.766,37.289
2025-01-02 17:00:00,17,1,247.1,229.3,191.1,83.3%,37.751,2.043,29.446,2.047,60.264,0.781,30.732
2025-01-02 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-02 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 07:00:00,7,1,258.3,239.6,199.7,83.3%,37.72,2.137,29.422,2.139,62.934,0.781,30.991
2025-01-03 08:00:00,8,1,448.7,447.0,372.5,83.3%,37.099,4.051,28.937,3.991,115.476,0.768,36.175
2025-01-03 09:00:00,9,1,655.8,646.8,539.0,83.3%,36.494,5.953,28.465,5.773,164.324,0.756,41.171
2025-01-03 10:00:00,10,1,834.7,781.2,651.0,83.3%,36.086,7.262,28.147,6.968,196.142,0.748,44.53
2025-01-03 11:00:00,11,1,966.2,856.2,713.5,83.3%,35.858,8.005,27.969,7.635,213.532,0.744,46.404
2025-01-03 12:00:00,12,1,917.8,794.9,662.4,83.3%,36.044,7.397,28.115,7.09,199.336,0.748,44.872
2025-01-03 13:00:00,13,1,902.6,799.8,666.5,83.3%,36.029,7.446,28.103,7.134,200.487,0.747,44.995
2025-01-03 14:00:00,14,1,764.1,715.1,595.9,83.3%,36.287,6.615,28.304,6.381,180.6,0.752,42.878
2025-01-03 15:00:00,15,1,620.3,611.8,509.8,83.3%,36.6,5.615,28.548,5.46,155.88,0.759,40.294
2025-01-03 16:00:00,16,1,495.5,493.6,411.4,83.3%,36.958,4.49,28.827,4.407,127.039,0.766,37.341
2025-01-03 17:00:00,17,1,264.5,245.4,204.5,83.3%,37.703,2.19,29.408,2.191,64.425,0.78,31.136
2025-01-03 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-03 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 07:00:00,7,1,215.4,199.9,166.6,83.3%,37.838,1.777,29.514,1.784,52.654,0.783,29.997
2025-01-04 08:00:00,8,1,466.3,464.5,387.1,83.3%,37.046,4.215,28.896,4.147,119.825,0.767,36.612
2025-01-04 09:00:00,9,1,682.5,673.2,561.0,83.3%,36.414,6.208,28.403,6.007,170.63,0.755,41.829
2025-01-04 10:00:00,10,1,891.0,833.9,694.9,83.3%,35.926,7.783,28.022,7.437,208.392,0.745,45.847
2025-01-04 11:00:00,11,1,884.4,783.7,653.1,83.3%,36.078,7.287,28.141,6.991,196.723,0.748,44.592
2025-01-04 12:00:00,12,1,899.2,778.7,648.9,83.3%,36.094,7.238,28.153,6.946,195.561,0.749,44.467
2025-01-04 13:00:00,13,1,885.3,784.5,653.7,83.3%,36.076,7.295,28.139,6.998,196.91,0.748,44.612
2025-01-04 14:00:00,14,1,863.3,808.0,673.4,83.3%,36.004,7.527,28.083,7.207,202.399,0.747,45.201
2025-01-04 15:00:00,15,1,681.4,672.1,560.0,83.3%,36.418,6.197,28.406,5.997,170.362,0.755,41.801
2025-01-04 16:00:00,16,1,457.5,455.7,379.8,83.3%,37.072,4.133,28.917,4.069,117.65,0.768,36.394
2025-01-04 17:00:00,17,1,252.1,234.0,195.0,83.3%,37.737,2.085,29.435,2.088,61.466,0.781,30.849
2025-01-04 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-04 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 07:00:00,7,1,232.8,216.0,180.0,83.3%,37.79,1.923,29.476,1.928,56.837,0.782,30.401
2025-01-05 08:00:00,8,1,467.9,466.1,388.5,83.3%,37.041,4.231,28.892,4.161,120.234,0.767,36.654
2025-01-05 09:00:00,9,1,684.4,675.0,562.5,83.3%,36.408,6.226,28.399,6.024,171.073,0.755,41.876
2025-01-05 10:00:00,10,1,911.0,852.6,710.5,83.3%,35.869,7.969,27.978,7.603,212.722,0.744,46.316
2025-01-05 11:00:00,11,1,922.4,817.3,681.1,83.3%,35.976,7.619,28.061,7.289,204.55,0.746,45.432
2025-01-05 12:00:00,12,1,959.6,831.0,692.5,83.3%,35.934,7.755,28.029,7.412,207.736,0.745,45.776
2025-01-05 13:00:00,13,1,908.7,805.2,671.0,83.3%,36.013,7.499,28.09,7.182,201.743,0.747,45.13
2025-01-05 14:00:00,14,1,724.2,677.8,564.8,83.3%,36.4,6.252,28.392,6.048,171.727,0.755,41.944
2025-01-05 15:00:00,15,1,667.2,658.0,548.3,83.3%,36.46,6.061,28.439,5.872,167.003,0.756,41.45
2025-01-05 16:00:00,16,1,474.2,472.4,393.7,83.3%,37.022,4.29,28.877,4.217,121.785,0.767,36.81
2025-01-05 17:00:00,17,1,280.7,260.5,217.1,83.3%,37.658,2.327,29.374,2.325,68.303,0.779,31.513
2025-01-05 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-05 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 07:00:00,7,1,236.3,219.2,182.7,83.3%,37.781,1.952,29.469,1.957,57.668,0.782,30.481
2025-01-06 08:00:00,8,1,475.3,473.5,394.6,83.3%,37.019,4.3,28.875,4.227,122.061,0.767,36.838
2025-01-06 09:00:00,9,1,648.0,639.1,532.6,83.3%,36.517,5.878,28.484,5.704,162.48,0.757,40.979
2025-01-06 10:00:00,10,1,742.3,694.7,578.9,83.3%,36.349,6.416,28.352,6.199,175.755,0.754,42.367
2025-01-06 11:00:00,11,1,916.6,812.1,676.8,83.3%,35.992,7.568,28.074,7.244,203.356,0.747,45.304
2025-01-06 12:00:00,12,1,884.8,766.2,638.5,83.3%,36.131,7.115,28.183,6.836,192.643,0.749,44.156
2025-01-06 13:00:00,13,1,938.7,831.8,693.2,83.3%,35.932,7.763,28.027,7.418,207.912,0.745,45.795
2025-01-06 14:00:00,14,1,773.2,723.7,603.1,83.3%,36.261,6.699,28.283,6.457,182.632,0.752,43.093
2025-01-06 15:00:00,15,1,730.4,720.3,600.3,83.3%,36.271,6.666,28.291,6.427,181.839,0.752,43.009
2025-01-06 16:00:00,16,1,450.3,448.6,373.8,83.3%,37.094,4.066,28.933,4.005,115.87,0.768,36.215
2025-01-06 17:00:00,17,1,239.9,222.6,185.5,83.3%,37.771,1.982,29.461,1.987,58.528,0.782,30.564
2025-01-06 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-06 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 07:00:00,7,1,249.7,231.7,193.1,83.3%,37.744,2.065,29.44,2.068,60.88,0.781,30.792
2025-01-07 08:00:00,8,1,453.2,451.5,376.2,83.3%,37.085,4.093,28.927,4.031,116.595,0.768,36.287
2025-01-07 09:00:00,9,1,677.5,668.2,556.9,83.3%,36.429,6.16,28.415,5.963,169.451,0.755,41.706
2025-01-07 10:00:00,10,1,832.8,779.4,649.5,83.3%,36.091,7.245,28.151,6.953,195.732,0.749,44.486
2025-01-07 11:00:00,11,1,873.7,774.2,645.1,83.3%,36.107,7.193,28.164,6.906,194.498,0.749,44.354
2025-01-07 12:00:00,12,1,1050.8,910.0,758.3,83.3%,35.694,8.542,27.841,8.112,225.858,0.741,47.75
2025-01-07 13:00:00,13,1,938.8,831.8,693.2,83.3%,35.932,7.763,28.027,7.418,207.915,0.745,45.795
2025-01-07 14:00:00,14,1,759.9,711.2,592.7,83.3%,36.299,6.577,28.313,6.346,179.675,0.753,42.78
2025-01-07 15:00:00,15,1,694.5,685.0,570.8,83.3%,36.378,6.322,28.375,6.113,173.454,0.754,42.125
2025-01-07 16:00:00,16,1,444.9,443.2,369.3,83.3%,37.11,4.015,28.946,3.956,114.524,0.769,36.079
2025-01-07 17:00:00,17,1,256.1,237.7,198.1,83.3%,37.726,2.119,29.426,2.121,62.428,0.781,30.942
2025-01-07 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-07 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 07:00:00,7,1,256.7,238.2,198.5,83.3%,37.725,2.124,29.425,2.126,62.569,0.781,30.956
2025-01-08 08:00:00,8,1,472.9,471.1,392.6,83.3%,37.026,4.277,28.88,4.205,121.454,0.767,36.777
2025-01-08 09:00:00,9,1,726.5,716.5,597.1,83.3%,36.282,6.629,28.3,6.393,180.937,0.752,42.913
2025-01-08 10:00:00,10,1,805.4,753.8,628.2,83.3%,36.169,6.993,28.212,6.725,189.724,0.75,43.845
2025-01-08 11:00:00,11,1,1061.8,940.8,784.0,83.3%,35.6,8.852,27.768,8.385,232.848,0.739,48.521
2025-01-08 12:00:00,12,1,980.5,849.1,707.6,83.3%,35.879,7.934,27.986,7.572,211.91,0.744,46.228
2025-01-08 13:00:00,13,1,865.9,767.2,639.4,83.3%,36.128,7.125,28.18,6.844,192.875,0.749,44.181
2025-01-08 14:00:00,14,1,765.8,716.7,597.3,83.3%,36.282,6.631,28.3,6.395,180.986,0.752,42.919
2025-01-08 15:00:00,15,1,687.6,678.1,565.1,83.3%,36.399,6.256,28.391,6.052,171.813,0.755,41.953
2025-01-08 16:00:00,16,1,466.2,464.4,387.0,83.3%,37.046,4.214,28.896,4.146,119.798,0.767,36.61
2025-01-08 17:00:00,17,1,255.1,236.7,197.2,83.3%,37.729,2.11,29.429,2.113,62.171,0.781,30.917
2025-01-08 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-08 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 07:00:00,7,1,227.8,211.4,176.2,83.3%,37.804,1.881,29.487,1.887,55.636,0.782,30.285
2025-01-09 08:00:00,8,1,482.6,480.8,400.7,83.3%,36.997,4.369,28.857,4.292,123.866,0.766,37.02
2025-01-09 09:00:00,9,1,690.7,681.2,567.7,83.3%,36.39,6.286,28.384,6.079,172.551,0.754,42.031
2025-01-09 10:00:00,10,1,871.6,815.7,679.8,83.3%,35.981,7.603,28.065,7.276,204.188,0.746,45.393
2025-01-09 11:00:00,11,1,970.5,860.0,716.6,83.3%,35.846,8.042,27.96,7.668,214.406,0.744,46.499
2025-01-09 12:00:00,12,1,866.9,750.7,625.6,83.3%,36.178,6.964,28.219,6.698,189.008,0.75,43.769
2025-01-09 13:00:00,13,1,861.4,763.3,636.1,83.3%,36.14,7.087,28.189,6.81,191.957,0.749,44.083
2025-01-09 14:00:00,14,1,843.7,789.6,658.0,83.3%,36.06,7.346,28.127,7.044,198.114,0.748,44.741
2025-01-09 15:00:00,15,1,688.8,679.4,566.1,83.3%,36.395,6.268,28.388,6.063,172.108,0.754,41.984
2025-01-09 16:00:00,16,1,487.1,485.2,404.4,83.3%,36.983,4.411,28.847,4.332,124.964,0.766,37.131
2025-01-09 17:00:00,17,1,301.1,279.4,232.9,83.3%,37.602,2.5,29.33,2.494,73.157,0.778,31.986
2025-01-09 18:00:00,18,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 19:00:00,19,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 20:00:00,20,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 21:00:00,21,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 22:00:00,22,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-09 23:00:00,23,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 00:00:00,0,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 01:00:00,1,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 02:00:00,2,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 03:00:00,3,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 04:00:00,4,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 05:00:00,5,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 06:00:00,6,1,0.0,0.0,0.0,83.3%,0.0,0.0,0.0,0.0,0.0,0.795,25.0
2025-01-10 07:00:00,7,1,220.9,205.0,170.8,83.3%,37.823,1.823,29.502,1.83,53.978,0.783,30.125
